pointest,lb,ub,interval width,coverage,estimator,budget,MSE,log interval width
3.4723699487256727,2.2814692694872134,4.663270627964132,2.3818013584769187,True,adaptive-plugin,0.3,0.35665981306743616,0.8678570747088543
3.6536094703428956,3.0663595651650697,4.240859375520722,1.1744998103556519,False,adaptive-balance,0.3,0.6059836954644708,0.16084236364866233
5.861514879350342,0.7713152972263888,10.951714461474296,10.180399164247907,True,random,0.3,8.918315916518244,2.3204642209870494
3.2741139629019083,1.8208358546958592,4.727392071107957,2.9065562164120973,True,aipw_full,1.0,0.15916432477843967,1.0669689495900083
2.648939644908311,1.6282444529654256,3.6696348368511966,2.041390383885771,True,adaptive-plugin,0.3,0.05117561488649334,0.713631136427411
3.2796948748333232,2.63696857416059,3.9224211755060563,1.2854526013454661,True,adaptive-balance,0.3,0.16364852606272992,0.2511108752785396
1.4673791740975899,-2.112807296904799,5.047565645099979,7.160372942004779,True,random,0.3,1.9818466411285942,1.968562066488256
3.349244183900729,1.7841248748045344,4.914363492996923,3.1302386181923882,True,aipw_full,1.0,0.22475588503678753,1.141109237490471
2.8387563857222693,1.5985040087972688,4.07900876264727,2.480504753850001,True,adaptive-plugin,0.3,0.0013252176336028818,0.9084620692457416
3.154271876325648,2.560526816909623,3.7480169357416733,1.1874901188320504,True,adaptive-balance,0.3,0.07790348166678847,0.1718419359085031
2.6590177311952914,-0.9523719354299436,6.270407397820526,7.22277933325047,True,random,0.3,0.04671744771505824,1.9772398280344654
3.41559090274629,1.9875476369050007,4.843634168587579,2.8560865316825783,True,aipw_full,1.0,0.29206564227702553,1.0494523422265423
3.440048434688313,2.642076534567376,4.238020334809249,1.5959438002418729,True,adaptive-plugin,0.3,0.3190990289728578,0.46746528552659694
2.969760959341012,2.3793839803644494,3.5601379383175744,1.180753957953125,True,adaptive-balance,0.3,0.008949355798028826,0.16615318185548375
5.216522848821137,0.07443799276452889,10.358607704877745,10.284169712113215,True,random,0.3,5.481980343510329,2.3306057918066854
3.3629079859634183,1.9397526967154193,4.786063275211418,2.8463105784959986,True,aipw_full,1.0,0.23789817148730008,1.04602362178671
3.498786027956693,2.373431674385695,4.624140381527691,2.250708707141996,True,adaptive-plugin,0.3,0.38890951694579234,0.8112451475722412
3.338792568367105,2.7465461763169117,3.9310389604172986,1.184492784100387,True,adaptive-balance,0.3,0.21495522848389514,0.16931465266094747
-0.19766114203430263,-4.17920493326524,3.7838826491966344,7.963087582461874,True,random,0.3,9.44222930677335,2.0748168118914365
3.270277669976566,1.864627699754127,4.675927640199005,2.8112999404448775,True,aipw_full,1.0,0.15611803281152836,1.0336469886315571
2.942249564619802,1.5984091792312158,4.286089950008388,2.687680770777172,True,adaptive-plugin,0.3,0.004501019814977745,0.9886786547366846
2.2695991989897273,1.6494364763134004,2.889761921666054,1.2403254453526538,True,adaptive-balance,0.3,0.36670379224827554,0.21537380111097257
2.6850408073563985,-0.7872540066335247,6.157335621346322,6.9445896279798465,True,random,0.3,0.03614527869333668,1.937962885616698
3.341611701026596,1.87110998476491,4.812113417288282,2.941003432523372,True,aipw_full,1.0,0.217577259849661,1.078750826699151
3.2544575236652014,2.3235263600544798,4.185388687275923,1.8618623272214432,True,adaptive-plugin,0.3,0.14386666875268725,0.6215772380017921
2.491585398272985,1.841105710466957,3.142065086079013,1.3009593756120559,True,adaptive-balance,0.3,0.14712941714984976,0.2631019735332768
3.545432951768901,-0.5506551128245816,7.6415210163623835,8.192176129186965,True,random,0.3,0.44926593111991575,2.1031795682109204
3.1976774358102835,1.783747830429847,4.6116070411907195,2.827859210760872,True,aipw_full,1.0,0.10401754511895622,1.0395199627642513
3.945800646337495,2.4384784059549363,5.453122886720053,3.014644480765117,True,adaptive-plugin,0.3,1.1462715553137346,1.103481906398923
3.184902878508024,2.5764933545797613,3.7933124024362863,1.216819047856525,True,adaptive-balance,0.3,0.09594069757411372,0.19624011589739582
4.12963068092832,0.623876970559726,7.635384391296913,7.011507420737187,True,random,0.3,1.5736968788006538,1.9475527165505757
3.331336089761269,1.9230151752844302,4.739657004238108,2.816641828953678,True,aipw_full,1.0,0.2080966937767726,1.035545334539138
2.9317799630752512,1.2891036075001765,4.574456318650326,3.28535271115015,True,adaptive-plugin,0.3,0.0032058287712785354,1.1894740163859405
3.222943748546398,2.540967546931519,3.9049199501612772,1.3639524032297583,True,adaptive-balance,0.3,0.12095358828685904,0.3103866638195801
2.5746861491196436,-0.871510693407914,6.020882991647201,6.892393685055115,True,random,0.3,0.0902844896753216,1.9304184390678156
3.412013171516193,1.8966864427012502,4.927339900331136,3.030653457629885,True,aipw_full,1.0,0.2882114088604227,1.1087782588535662
2.840215873885157,1.6598386797145335,4.02059306805578,2.360754388341247,True,adaptive-plugin,0.3,0.001221086671511592,0.8589812240351995
2.6129623337544405,1.9980678390977546,3.2278568284111264,1.2297889893133718,True,adaptive-balance,0.3,0.06874757657881118,0.20684260126359497
6.900972966425881,3.5608002173075373,10.241145715544224,6.6803454982366866,False,random,0.3,16.207170648754932,1.8991697075039715
3.3445790883792244,1.8345918581148637,4.854566318643585,3.0199744605287204,True,aipw_full,1.0,0.22035435144207147,1.10524837457245
3.992263477296196,1.2904772868131822,6.694049667779209,5.403572380966027,True,adaptive-plugin,0.3,1.2479203477293803,1.6870602868718916
3.0808203431302434,2.5240364326297,3.637604253630787,1.1135678210010873,True,adaptive-balance,0.3,0.04229620780212051,0.10756911380935993
5.827640251956722,2.0875905626803255,9.567689941233118,7.480099378552792,True,random,0.3,8.7171400841762,2.0122460778009086
3.2048275998609945,1.8240561448364292,4.585599054885559,2.7615429100491298,True,aipw_full,1.0,0.10868077619548026,1.0157895489126993
3.872794151138936,2.5599604515732177,5.185627850704654,2.6256673991314354,True,adaptive-plugin,0.3,0.9952740502146019,0.9653351110163884
2.837934591231753,2.225331074585134,3.4505381078783723,1.2252070332932385,True,adaptive-balance,0.3,0.0013857254349494215,0.2031098364866457
6.478887181519244,3.116505479302803,9.841268883735687,6.724763404432885,False,random,0.3,12.986850143175383,1.9057967433720506
3.4206377181217738,1.9402950374067676,4.90098039883678,2.960685361430013,True,aipw_full,1.0,0.2975460233635307,1.0854207825581361
2.9689995414498025,1.3717337411532908,4.566265341746314,3.1945316005930238,True,adaptive-plugin,0.3,0.00880587371428358,1.1614404731988508
2.798355825653868,2.2375249581276693,3.3591866931800665,1.1216617350523972,True,adaptive-balance,0.3,0.00589886959547583,0.11481127773457471
4.06518939715693,1.4057273584759615,6.724651435837898,5.318924077361936,True,random,0.3,1.4161701458555116,1.6712710418026842
3.3020057349353724,1.7730629417906456,4.830948528080099,3.057885586289453,True,aipw_full,1.0,0.1821973459089638,1.1177236922514848
3.194125159249686,1.983698761344498,4.404551557154874,2.420852795810376,True,adaptive-plugin,0.3,0.10173882099591046,0.8841198730550385
3.792441627474455,3.211898471465852,4.372984783483058,1.161086312017206,False,adaptive-balance,0.3,0.8414057226605706,0.14935604277520786
6.581980819121046,1.1936741817665784,11.970287456475514,10.776613274708936,True,random,0.3,13.7405211449966,2.37737834865321
